times,bmptemp,bmpprea,bmpalti,bmppreasea,bmprealalt,uvValue,rainvalue,co2value,h,t
1451,21.90,98224.00,260.93,98233.00,261.18,136.00,0,223,84.00,22.30
1452,21.90,98222.00,262.46,98222.00,261.95,118.00,0,223,84.00,22.30
1453,21.90,98222.00,261.27,98217.00,261.27,127.00,0,223,84.00,22.30
1454,21.90,98228.00,261.27,98215.00,262.38,113.00,0,223,84.00,22.30
1455,21.90,98226.00,261.18,98221.00,262.04,119.00,0,223,84.00,22.30
1456,21.90,98218.00,261.95,98213.00,261.44,126.00,0,224,84.00,22.40
1457,21.90,98222.00,262.12,98205.00,262.29,114.00,0,223,84.00,22.40
1458,21.90,98218.00,262.38,98208.00,261.27,129.00,0,224,84.00,22.30
1459,21.90,98232.00,261.27,98228.00,261.61,120.00,0,224,84.00,22.30
1460,21.90,98210.00,261.78,98218.00,262.72,132.00,0,225,84.00,22.40
1461,21.90,98205.00,262.38,98210.00,262.12,127.00,0,224,84.00,22.40
1462,21.90,98219.00,262.89,98211.00,262.12,133.00,0,224,84.00,22.30
1463,21.90,98228.00,261.27,98233.00,262.04,128.00,0,224,84.00,22.30
1464,21.90,98216.00,262.38,98223.00,261.10,136.00,0,225,84.00,22.40
1465,21.90,98223.00,260.84,98228.00,262.04,129.00,0,224,84.00,22.40
1466,21.90,98219.00,261.44,98230.00,261.27,137.00,0,224,84.00,22.30
1467,21.90,98219.00,261.18,98218.00,262.89,129.00,0,224,84.00,22.30
1468,21.90,98218.00,261.78,98221.00,262.21,137.00,0,224,84.00,22.30
1469,21.90,98221.00,262.72,98211.00,262.12,128.00,0,223,84.00,22.30
1470,21.90,98210.00,262.63,98228.00,261.36,133.00,0,223,84.00,22.40
1471,21.90,98215.00,261.70,98236.00,262.12,126.00,0,223,84.00,22.40
1472,21.90,98212.00,262.21,98209.00,261.87,134.00,0,223,84.00,22.30
1473,21.90,98216.00,262.38,98215.00,262.29,126.00,0,223,84.00,22.30
1474,21.90,98230.00,261.36,98226.00,262.04,133.00,0,223,84.00,22.40
1475,21.90,98224.00,261.27,98226.00,261.44,128.00,0,223,84.00,22.40
1476,21.90,98222.00,261.87,98214.00,261.95,136.00,0,223,84.00,22.30
1477,21.90,98222.00,261.52,98229.00,261.87,128.00,0,222,84.00,22.30
1478,21.90,98224.00,261.70,98229.00,261.95,136.00,0,222,84.00,22.30
1479,21.90,98221.00,261.52,98227.00,262.63,128.00,0,222,84.00,22.30
1480,21.90,98220.00,260.84,98228.00,261.61,136.00,0,221,84.00,22.40
1481,21.90,98230.00,262.29,98212.00,262.04,129.00,0,221,84.00,22.40
1482,21.90,98224.00,261.18,98216.00,262.98,136.00,0,222,84.00,22.30
1483,21.90,98233.00,262.29,98221.00,262.63,128.00,0,221,84.00,22.30
1484,21.90,98226.00,261.44,98231.00,262.81,133.00,0,221,84.00,22.30
1485,21.90,98226.00,261.10,98219.00,262.55,129.00,0,220,84.00,22.30
1486,21.90,98222.00,261.18,98225.00,261.36,130.00,0,220,84.00,22.40
1487,21.90,98227.00,261.44,98216.00,262.29,131.00,0,220,84.00,22.40
1488,21.90,98223.00,262.46,98219.00,262.38,131.00,0,220,84.00,22.40
1489,21.90,98221.00,261.87,98225.00,261.44,132.00,0,220,84.00,22.40
1490,21.90,98225.00,261.36,98226.00,262.21,129.00,0,220,84.00,22.30
1491,21.90,98217.00,261.61,98224.00,261.52,130.00,0,219,84.00,22.30
1492,21.90,98212.00,261.87,98227.00,261.61,130.00,0,219,84.00,22.40
1493,21.90,98231.00,261.27,98220.00,262.04,129.00,0,219,84.00,22.40
1494,21.90,98230.00,262.21,98212.00,261.87,131.00,0,219,84.00,22.40
1495,21.90,98227.00,261.27,98218.00,261.36,131.00,0,219,84.00,22.40
1496,21.90,98212.00,262.63,98224.00,261.10,128.00,0,219,84.00,22.40
1497,21.90,98225.00,261.61,98225.00,261.44,133.00,0,218,84.00,22.40
1498,21.90,98216.00,261.52,98227.00,261.78,122.00,0,218,84.00,22.30
1499,21.90,98210.00,262.89,98204.00,262.46,134.00,0,218,84.00,22.30
1500,21.90,98208.00,262.46,98213.00,262.38,115.00,0,218,84.00,22.30
1501,21.90,98220.00,260.93,98227.00,261.52,129.00,0,218,84.00,22.30
1502,21.90,98213.00,263.06,98219.00,261.52,112.00,0,217,84.00,22.30
1503,21.90,98209.00,263.32,98209.00,262.04,129.00,0,218,84.00,22.30
1504,21.90,98202.00,262.89,98208.00,262.04,113.00,0,217,84.00,22.40
1505,21.90,98220.00,262.55,98212.00,262.46,128.00,0,217,84.00,22.40
1506,21.90,98206.00,262.72,98216.00,262.46,112.00,0,217,84.00,22.30
1507,21.90,98223.00,261.95,98217.00,262.81,127.00,0,217,84.00,22.30
1508,21.90,98222.00,261.18,98226.00,262.12,112.00,0,216,84.00,22.40
1509,21.90,98218.00,261.27,98215.00,261.44,126.00,0,217,84.00,22.40
1510,21.90,98230.00,260.84,98228.00,262.04,110.00,0,217,84.00,22.40
1511,21.90,98212.00,262.89,98213.00,261.70,129.00,0,217,84.00,22.40
1512,21.90,98216.00,261.36,98215.00,262.72,111.00,0,216,84.00,22.40
1513,21.90,98222.00,261.10,98221.00,262.12,129.00,0,217,84.00,22.40
1514,21.90,98222.00,261.18,98226.00,262.12,113.00,0,217,84.00,22.30
1515,21.90,98222.00,261.52,98225.00,261.61,130.00,0,217,84.00,22.30
1516,21.90,98220.00,262.38,98209.00,262.72,113.00,0,218,84.00,22.30
1517,21.90,98223.00,262.04,98221.00,261.52,128.00,0,217,84.00,22.30
1518,21.90,98222.00,261.70,98228.00,261.87,115.00,0,217,84.00,22.40
1519,21.90,98211.00,262.72,98226.00,262.29,129.00,0,218,84.00,22.40
1520,21.90,98220.00,261.18,98209.00,262.81,115.00,0,217,84.00,22.30
1521,21.90,98207.00,261.95,98225.00,261.61,130.00,0,217,84.00,22.30
1522,21.90,98224.00,261.52,98224.00,261.52,116.00,0,217,84.00,22.30
1523,21.90,98218.00,262.04,98219.00,262.63,132.00,0,217,84.00,22.30
1524,21.90,98203.00,262.46,98204.00,261.27,117.00,0,217,84.00,22.40
1525,21.90,98215.00,261.78,98211.00,262.21,131.00,0,217,84.00,22.40
1526,21.90,98203.00,263.06,98206.00,262.55,122.00,0,217,84.00,22.30
1527,21.90,98221.00,261.70,98224.00,261.18,131.00,0,217,84.00,22.30
1528,21.90,98211.00,262.55,98226.00,261.95,125.00,0,218,84.00,22.30
1529,21.90,98217.00,261.61,98208.00,261.36,127.00,0,217,84.00,22.30
1530,21.90,98220.00,261.70,98223.00,262.81,127.00,0,217,84.00,22.30
1531,21.90,98216.00,262.04,98208.00,262.81,128.00,0,217,84.00,22.30
1532,21.90,98218.00,261.70,98227.00,261.10,126.00,0,217,84.00,22.30
1533,21.90,98216.00,262.89,98208.00,262.81,131.00,0,216,84.00,22.30
1534,21.90,98216.00,262.72,98206.00,262.38,119.00,0,217,84.00,22.30
1535,21.90,98207.00,262.46,98204.00,262.12,131.00,0,217,84.00,22.30
1536,21.90,98224.00,261.27,98231.00,261.10,112.00,0,217,84.00,22.40
1537,21.90,98225.00,262.55,98206.00,261.44,126.00,0,216,84.00,22.40
1538,21.90,98225.00,261.27,98217.00,262.55,109.00,0,216,84.00,22.30
1539,21.90,98206.00,262.81,98226.00,261.27,124.00,0,216,84.00,22.30
1540,21.90,98219.00,261.78,98214.00,262.46,109.00,0,216,84.00,22.30
1541,21.90,98214.00,262.55,98214.00,262.89,125.00,0,216,84.00,22.30
1542,21.90,98206.00,263.40,98201.00,261.52,109.00,0,216,84.00,22.30
1543,21.90,98221.00,261.78,98224.00,261.10,127.00,0,216,84.00,22.30
1544,21.90,98222.00,261.70,98224.00,262.04,113.00,0,215,84.00,22.30
1545,21.90,98216.00,261.78,98216.00,262.38,132.00,0,216,84.00,22.30
1546,21.90,98225.00,262.38,98210.00,262.72,119.00,0,216,84.00,22.30
1547,21.90,98214.00,262.55,98209.00,262.72,128.00,0,216,84.00,22.30
1548,21.90,98221.00,262.89,98207.00,263.32,129.00,0,216,84.00,22.40
1549,21.90,98219.00,261.61,98218.00,262.89,125.00,0,216,84.00,22.40
1550,21.90,98212.00,262.63,98218.00,261.70,131.00,0,215,84.00,22.30
1551,21.90,98221.00,263.06,98207.00,262.63,121.00,0,216,84.00,22.30
1552,21.90,98220.00,261.95,98218.00,263.06,126.00,0,214,84.00,22.30
1553,21.90,98211.00,261.78,98217.00,261.78,117.00,0,215,84.00,22.30
1554,21.90,98219.00,262.63,98222.00,262.63,124.00,0,215,84.00,22.40
1555,21.90,98213.00,261.78,98211.00,262.81,111.00,0,214,84.00,22.40
1556,21.90,98222.00,261.70,98223.00,261.44,122.00,0,215,84.00,22.40
1557,21.90,98227.00,261.10,98226.00,261.78,108.00,0,215,84.00,22.40
1558,21.90,98205.00,261.18,98222.00,262.89,122.00,0,214,84.00,22.30
1559,21.90,98216.00,262.55,98219.00,261.78,108.00,0,215,84.00,22.30
1560,21.90,98223.00,261.87,98223.00,261.52,121.00,0,215,84.00,22.30
1561,21.90,98223.00,261.95,98218.00,263.49,111.00,0,214,84.00,22.30
1562,21.90,98216.00,262.12,98217.00,261.87,119.00,0,214,84.00,22.30
1563,21.90,98223.00,262.21,98214.00,262.21,114.00,0,214,84.00,22.30
1564,21.90,98220.00,262.04,98223.00,261.61,118.00,0,214,84.00,22.30
1565,21.90,98207.00,262.72,98211.00,263.32,114.00,0,214,84.00,22.30
1566,21.90,98214.00,262.38,98216.00,261.61,117.00,0,214,84.00,22.30
1567,21.90,98220.00,262.63,98215.00,261.18,116.00,0,213,84.00,22.30
1568,21.90,98211.00,261.70,98221.00,261.70,117.00,0,214,84.00,22.30
1569,21.90,98229.00,261.87,98211.00,262.81,116.00,0,214,84.00,22.30
1570,21.90,98215.00,261.87,98209.00,262.12,115.00,0,214,84.00,22.30
1571,21.90,98215.00,261.78,98218.00,261.61,116.00,0,213,84.00,22.30
1572,21.90,98200.00,261.78,98205.00,263.15,112.00,0,214,84.00,22.40
1573,21.90,98219.00,261.61,98218.00,261.95,119.00,0,214,84.00,22.40
1574,21.90,98206.00,261.52,98215.00,261.44,109.00,0,214,84.00,22.30
1575,21.90,98225.00,261.70,98220.00,261.87,124.00,0,214,84.00,22.30
1576,21.90,98217.00,261.52,98219.00,262.12,108.00,0,213,84.00,22.30
1577,21.90,98219.00,261.95,98221.00,261.61,124.00,0,213,84.00,22.30
1578,21.90,98216.00,263.06,98203.00,262.63,109.00,0,213,84.00,22.30
1579,21.90,98223.00,261.87,98225.00,261.70,126.00,0,213,84.00,22.30
1580,21.90,98207.00,263.06,98223.00,261.52,111.00,0,213,84.00,22.40
1581,21.90,98208.00,261.95,98222.00,262.29,128.00,0,214,84.00,22.40
1582,21.90,98214.00,263.06,98205.00,262.72,116.00,0,213,84.00,22.30
1583,21.90,98222.00,261.61,98202.00,262.12,131.00,0,213,84.00,22.30
1584,21.90,98222.00,262.21,98218.00,262.29,124.00,0,212,84.00,22.30
1585,21.90,98211.00,262.72,98207.00,262.55,127.00,0,213,84.00,22.30
1586,21.90,98224.00,261.61,98217.00,261.27,126.00,0,213,84.00,22.30
1587,21.90,98218.00,262.04,98211.00,262.81,125.00,0,214,84.00,22.30
1588,21.90,98220.00,261.01,98222.00,262.89,130.00,0,213,84.00,22.30
1589,21.90,98230.00,261.87,98224.00,261.87,124.00,0,213,84.00,22.30
1590,21.90,98213.00,262.29,98220.00,261.52,129.00,0,212,84.00,22.40
1591,21.90,98214.00,262.29,98218.00,261.61,125.00,0,212,84.00,22.40
1592,21.90,98209.00,262.46,98208.00,262.98,126.00,0,212,84.00,22.30
1593,21.90,98218.00,261.70,98215.00,261.78,126.00,0,213,84.00,22.30
1594,21.90,98215.00,262.12,98213.00,263.23,126.00,0,212,84.00,22.30
1595,21.90,98217.00,262.63,98205.00,262.89,127.00,0,213,84.00,22.30
1596,21.90,98208.00,263.23,98206.00,262.72,123.00,0,211,84.00,22.30
1597,21.90,98208.00,262.98,98205.00,262.98,130.00,0,212,84.00,22.30
1598,21.90,98222.00,262.63,98222.00,261.70,114.00,0,211,84.00,22.40
1599,21.90,98222.00,261.61,98217.00,261.70,127.00,0,212,84.00,22.40
1600,21.90,98212.00,262.81,98210.00,262.55,109.00,0,212,84.00,22.30
1601,21.90,98206.00,261.87,98204.00,262.81,123.00,0,212,84.00,22.30
1602,21.90,98222.00,262.04,98210.00,262.72,108.00,0,212,84.00,22.30
1603,21.90,98219.00,262.21,98219.00,262.12,120.00,0,212,84.00,22.30
1604,21.90,98208.00,262.89,98208.00,263.15,108.00,0,212,84.00,22.30
1605,21.90,98220.00,263.23,98203.00,262.72,124.00,0,212,84.00,22.30
1606,21.90,98214.00,262.72,98212.00,262.12,115.00,0,211,84.00,22.30
1607,21.90,98218.00,261.78,98217.00,262.55,127.00,0,212,84.00,22.30
1608,21.90,98211.00,262.89,98207.00,263.15,127.00,0,212,84.00,22.40
1609,21.90,98213.00,263.06,98205.00,262.29,123.00,0,212,84.00,22.40
1610,21.90,98217.00,261.95,98218.00,262.63,127.00,0,212,84.00,22.30
1611,21.90,98218.00,262.04,98207.00,262.72,118.00,0,212,84.00,22.30
1612,21.90,98222.00,262.38,98207.00,263.06,124.00,0,213,84.00,22.30
1613,21.90,98205.00,262.89,98211.00,262.89,111.00,0,212,84.00,22.30
1614,21.90,98215.00,261.78,98222.00,261.87,122.00,0,212,84.00,22.30
1615,21.90,98217.00,262.89,98205.00,262.98,109.00,0,212,84.00,22.30
1616,21.90,98222.00,260.76,98223.00,261.70,120.00,0,212,84.00,22.30
1617,21.90,98217.00,261.78,98213.00,262.12,110.00,0,212,84.00,22.30
1618,21.90,98218.00,261.44,98221.00,261.87,121.00,0,212,84.00,22.30
1619,21.90,98220.00,261.87,98222.00,261.61,109.00,0,211,84.00,22.30
1620,21.90,98222.00,261.61,98223.00,262.38,120.00,0,211,84.00,22.30
1621,21.90,98224.00,262.81,98206.00,262.81,107.00,0,213,84.00,22.30
1622,21.90,98222.00,261.61,98210.00,261.52,121.00,0,212,84.00,22.30
1623,21.90,98208.00,263.23,98208.00,263.23,108.00,0,212,84.00,22.30
1624,21.90,98222.00,262.12,98221.00,261.70,120.00,0,212,84.00,22.30
1625,21.90,98199.00,262.89,98207.00,262.98,110.00,0,211,84.00,22.30
1626,21.90,98222.00,261.87,98212.00,262.89,121.00,0,211,84.00,22.30
1627,21.90,98218.00,261.87,98212.00,262.89,111.00,0,211,84.00,22.30
1628,21.90,98220.00,262.04,98216.00,262.21,121.00,0,211,84.00,22.30
1629,21.90,98203.00,261.95,98217.00,262.21,113.00,0,211,84.00,22.30
1630,21.90,98221.00,262.38,98218.00,262.04,121.00,0,212,84.00,22.30
1631,21.90,98218.00,261.95,98220.00,261.61,115.00,0,211,84.00,22.30
1632,21.90,98207.00,262.04,98215.00,262.21,121.00,0,211,84.00,22.30
1633,21.90,98220.00,262.12,98223.00,261.87,112.00,0,211,84.00,22.30
1634,21.90,98216.00,261.44,98217.00,261.95,121.00,0,210,84.00,22.30
1635,21.90,98210.00,262.89,98204.00,263.06,107.00,0,210,84.00,22.30
1636,21.90,98216.00,261.52,98207.00,262.98,118.00,0,211,84.00,22.30
1637,21.90,98219.00,262.89,98202.00,261.36,107.00,0,211,84.00,22.30
1638,21.90,98215.00,262.12,98214.00,261.52,117.00,0,211,84.00,22.30
1639,21.90,98208.00,263.06,98202.00,263.49,112.00,0,210,84.00,22.30
1640,21.90,98201.00,262.89,98206.00,263.49,112.00,0,211,84.00,22.30
1641,21.90,98217.00,263.06,98218.00,262.63,116.00,0,211,84.00,22.30
1642,21.90,98221.00,261.70,98209.00,263.32,106.00,0,210,84.00,22.30
1643,21.90,98215.00,261.87,98218.00,261.70,121.00,0,209,84.00,22.30
